id,name,price,rooms,size,store,elevator,link,area,date_published
35394867,"Piso en calle Bravo Murillo, Arapiles, Madrid 911 362 546 ",500,1,35,0,f,/inmueble/35394867/,chamberi,2016-12-12
35266172,"Piso en Cuatro Caminos, Madrid 916 352 641 ",1100,1,60,5,t,/inmueble/35266172/,tetuan,2016-11-25
27022293,"Piso en calle Sandoval, 11, Trafalgar, Madrid 609 508 478 ",750,2,30,2,f,/inmueble/27022293/,chamberi,2016-11-25
35265798,"Piso en calle Vallehermoso, Arapiles, Madrid 914 899 162 ",1770,3,125,1,t,/inmueble/35265798/,chamberi,2016-11-25
25875055,"Piso en calle Mantuano, 25, Ciudad Jardín, Madrid 605 302 583 ",770,1,47,0,f,/inmueble/25875055/,chamartin,2016-12-09
35271652,"Piso en calle de Fernández de los Rios, Arapiles, Madrid 914 899 162 ",900,1,57,2,t,/inmueble/35271652/,chamberi,2016-11-26
35277440,"Piso en CASTILLA, Bellas Vistas, Madrid 914 870 972 ",750,2,70,2,f,/inmueble/35277440/,tetuan,2016-11-26
35382786,"Ático en paseo de la Dirección, 94, Berruguete, Madrid 681 337 141 ",520,0,25,5,f,/inmueble/35382786/,tetuan,2016-12-09
35277492,"Ático en Trafalgar, Madrid 918 005 829 ",1650,1,70,6,t,/inmueble/35277492/,chamberi,2016-11-26
26700610,"Dúplex en calle Quesada, 3, Trafalgar, Madrid 607 401 552 ",840,1,41,2,f,/inmueble/26700610/,chamberi,2016-12-12
35348705,"Dúplex en Bravo Murillo, Nuevos Ministerios-Ríos Rosas, Madrid 609 212 597 ",1550,1,65,7,t,/inmueble/35348705/,chamberi,2016-12-04
35382784,"Piso en bravo murillo, 37, Arapiles, Madrid 625 614 129 ",1500,3,100,0,f,/inmueble/35382784/,chamberi,2016-12-09
35233665,"Piso en calle Luis Larrainza, Ciudad Jardín, Madrid 912 188 714 ",1200,1,60,0,f,/inmueble/35233665/,chamartin,2016-11-23
35387036,"Piso en calle de Orense, Cuatro Caminos, Madrid 914 877 352 ",1750,2,65,5,t,/inmueble/35387036/,tetuan,2016-12-10
35233252,"Piso en paseo de la Castellana, Nueva España, Madrid 600 330 812 ",1400,2,105,1,t,/inmueble/35233252/,chamartin,2016-11-23
35278400,"Piso en calle del Capitán Haya, Cuzco-Castillejos, Madrid 916 358 319 ",1250,2,70,3,t,/inmueble/35278400/,tetuan,2016-11-27
1752161,"Estudio en avenida Pablo Iglesias, 46, Bellas Vistas, Madrid 657 314 909 ",500,0,35,4,t,/inmueble/1752161/,tetuan,2016-11-27
35391458,"Piso en calle de Juan Ramón Jiménez, Nueva España, Madrid 911 366 483 ",995,1,70,14,t,/inmueble/35391458/,chamartin,2016-12-10
25378538,"Piso en calle de Bretón de los Herreros, 25, Nuevos Ministerios-Ríos Rosas, Madrid 606 201 612 ",750,2,70,2,t,/inmueble/25378538/,chamberi,2016-12-10
35401268,"Piso en paseo de la Castellana, Cuzco-Castillejos, Madrid 911 798 634 ",1500,2,90,3,t,/inmueble/35401268/,tetuan,2016-12-12
29118134,"Piso en calle Garcilaso, 4, Trafalgar, Madrid 659 571 710 ",1300,3,92,2,t,/inmueble/29118134/,chamberi,2016-12-13
35449421,"Piso en Almagro, Madrid 912 188 752 ",980,1,55,5,t,/inmueble/35449421/,chamberi,2016-12-16
27130976,"Piso en calle Viejas, 11, Castilla, Madrid 648 881 582 ",700,1,62,3,f,/inmueble/27130976/,chamartin,2016-12-13
35413128,"Piso en calle juan de olias, 25, Cuatro Caminos, Madrid 911 794 392 ",800,1,30,5,f,/inmueble/35413128/,tetuan,2016-12-13
35284475,"Piso en calle MAUDES, Nuevos Ministerios-Ríos Rosas, Madrid 912 660 483 ",1100,1,70,6,t,/inmueble/35284475/,chamberi,2016-11-29
35301043,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35301043/,tetuan,2016-11-29
35302963,"Piso en juan bautista de toledo, 10, Prosperidad, Madrid 912 188 331 ",800,1,68,3,t,/inmueble/35302963/,chamartin,2016-11-29
35303617,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 912 188 752 ",900,1,32,2,t,/inmueble/35303617/,chamberi,2016-11-29
35299744,"Piso en Francisco Ricci, Gaztambide, Madrid 911 363 512 ",1500,3,75,3,t,/inmueble/35299744/,chamberi,2016-11-29
35414650,"Dúplex en calle de Fernández de la Hoz, Almagro, Madrid 918 001 745 ",1800,2,95,4,t,/inmueble/35414650/,chamberi,2016-12-13
35304685,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35304685/,tetuan,2016-11-30
35406140,"Piso en calle de Cristóbal Bordiú, 20, Nuevos Ministerios-Ríos Rosas, Madrid 649 780 500 ",850,1,52,3,t,/inmueble/35406140/,chamberi,2016-12-13
35417419,"Ático en calle Pamplona, Bellas Vistas, Madrid 916 353 967 ",700,1,70,6,t,/inmueble/35417419/,tetuan,2016-12-14
35426459,"Piso en calle Maudes, Nuevos Ministerios-Ríos Rosas, Madrid 912 660 483 ",1000,1,70,6,t,/inmueble/35426459/,chamberi,2016-12-14
35350610,"Piso en calle de Palencia, 3, Cuatro Caminos, Madrid 691 624 619 ",650,2,60,3,f,/inmueble/35350610/,tetuan,2016-12-04
35208404,"Piso en calle de Rodríguez San Pedro, 32, Arapiles, Madrid 606 519 817 ",1250,2,72,4,t,/inmueble/35208404/,chamberi,2016-11-23
35234359,"Piso en calle Francisco Ricci, 12, Gaztambide, Madrid 687 960 482 ",1500,3,65,3,t,/inmueble/35234359/,chamberi,2016-11-23
35423669,"Piso en calle Vallehermoso, Arapiles, Madrid 914 899 162 ",1770,3,125,1,t,/inmueble/35423669/,chamberi,2016-12-14
35243060,"Ático en Almagro, Madrid 627 559 492 ",2349,2,90,6,t,/inmueble/35243060/,chamberi,2016-11-23
35339501,"Piso en calle Vallehermoso, Arapiles, Madrid 914 899 162 ",1770,3,125,1,t,/inmueble/35339501/,chamberi,2016-12-02
35243008,"Piso en calle de Isaac Peral, 52, Vallehermoso, Madrid 916 355 871 ",1200,3,78,3,t,/inmueble/35243008/,chamberi,2016-11-23
26059326,"Piso en calle del General Ampudia, 3, Vallehermoso, Madrid 687 753 586 ",950,1,65,2,t,/inmueble/26059326/,chamberi,2016-11-23
35242589,"Piso en calle de Bravo Murillo, Arapiles, Madrid 914 875 327 ",1300,3,110,2,t,/inmueble/35242589/,chamberi,2016-11-23
35242417,"Piso en calle Vallehermoso, Arapiles, Madrid 914 899 162 ",1770,3,125,1,t,/inmueble/35242417/,chamberi,2016-11-23
35241973,"Piso en calle de Fernández de los Rios, Arapiles, Madrid 914 899 162 ",900,1,57,2,t,/inmueble/35241973/,chamberi,2016-11-23
35241927,"Piso en Gaztambide, Madrid 914 898 357 ",990,1,60,6,t,/inmueble/35241927/,chamberi,2016-11-23
35241920,"Piso en fernandez de los rios, Arapiles, Madrid 914 879 825 ",900,1,65,2,t,/inmueble/35241920/,chamberi,2016-11-23
35240837,"Piso en GAZTAMBIDE, Gaztambide, Madrid 916 359 013 ",1600,2,110,7,t,/inmueble/35240837/,chamberi,2016-11-23
35240774,"Piso en calle de Raimundo Fernández Villaverde, 28, Nuevos Ministerios-Ríos Rosas, Madrid 609 212 597 ",2900,2,140,3,t,/inmueble/35240774/,chamberi,2016-11-23
35240737,"Piso en paseo de San Francisco de Sales, Vallehermoso, Madrid 918 007 215 ",1200,2,96,2,t,/inmueble/35240737/,chamberi,2016-11-23
35240638,"Piso en calle Alfonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid 609 212 597 ",1290,1,56,1,t,/inmueble/35240638/,chamberi,2016-11-23
35240254,"Piso en Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid 914 893 198 ",1290,1,65,1,t,/inmueble/35240254/,chamberi,2016-11-23
30264151,"Piso en calle Santísima Trinidad, 7, Trafalgar, Madrid 626 682 381 ",1500,3,110,3,t,/inmueble/30264151/,chamberi,2016-11-23
35287970,"Piso en calle de Santa Engracia, 124, Nuevos Ministerios-Ríos Rosas, Madrid 914 892 216 ",995,1,40,3,t,/inmueble/35287970/,chamberi,2016-11-28
35288578,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35288578/,tetuan,2016-11-28
35258860,"Ático en paseo de la Dirección, 94, Berruguete, Madrid 681 337 141 ",520,0,39,5,f,/inmueble/35258860/,tetuan,2016-11-24
35284463,"Piso en calle de Doctor Fleming, 33, Nueva España, Madrid 609 038 883 ",1200,1,76,3,t,/inmueble/35284463/,chamartin,2016-11-28
35242911,"Piso en paseo de la Habana, Bernabéu-Hispanoamérica, Madrid 912 186 587 ",3300,4,220,7,t,/inmueble/35242911/,chamartin,2016-11-23
30188594,"Piso en calle Núñez de Balboa, El Viso, Madrid 912 171 658 ",1500,1,95,7,t,/inmueble/30188594/,chamartin,2016-11-29
35242588,"Piso en paseo de la Castellana, 190, Nueva España, Madrid 918 001 376 ",1400,2,105,1,t,/inmueble/35242588/,chamartin,2016-11-23
26477641,"Piso en calle Capitán Blanco Argibay, 6, Valdeacederas, Madrid 657 068 150 ",590,1,40,0,f,/inmueble/26477641/,tetuan,2016-11-29
35242319,"Piso en calle Esteban Terradas, Castilla, Madrid 912 173 718 ",1300,3,120,5,t,/inmueble/35242319/,chamartin,2016-11-23
35302886,"Piso en Ciudad Jardín, Madrid 912 188 752 ",700,1,55,1,t,/inmueble/35302886/,chamartin,2016-11-29
35242270,"Piso en calle de Antonio Perez, 17, El Viso, Madrid 918 007 206 ",950,1,34,2,f,/inmueble/35242270/,chamartin,2016-11-23
2000413,"Estudio en plaza San Juan de la Cruz, 7, Nuevos Ministerios-Ríos Rosas, Madrid 696 507 160 ",675,0,34,6,t,/inmueble/2000413/,chamberi,2016-11-29
35240826,"Piso en avenida de Pío XII, Castilla, Madrid 609 212 597 ",1200,1,105,11,t,/inmueble/35240826/,chamartin,2016-11-23
35239781,"Piso en Prosperidad, Madrid 917 822 400 ",900,1,60,0,f,/inmueble/35239781/,chamartin,2016-11-23
35239712,"Piso en paseo de la Castellana, Nueva España, Madrid 609 212 597 ",1400,2,105,1,t,/inmueble/35239712/,chamartin,2016-11-23
35239562,"Piso en Castilla, Madrid 687 380 624 ",875,1,68,6,t,/inmueble/35239562/,chamartin,2016-11-23
2153997,"Piso en calle Francisco de Goya, 6, Nueva España, Madrid 622 319 474 ",650,1,50,2,t,/inmueble/2153997/,chamartin,2016-11-23
35299604,"Piso en Gaztambide, Madrid 914 898 357 ",950,2,60,2,t,/inmueble/35299604/,chamberi,2016-11-29
35342428,"Piso en calle de Fernández de los Rios, 28, Arapiles, Madrid 689 390 559 ",1150,2,65,2,t,/inmueble/35342428/,chamberi,2016-12-07
35304287,"Piso en Valdeacederas, Madrid 916 350 512 ",650,1,45,1,t,/inmueble/35304287/,tetuan,2016-11-30
35449335,"Piso en paseo del General Martínez Campos, Almagro, Madrid 912 784 783 ",980,1,50,3,t,/inmueble/35449335/,chamberi,2016-12-16
33900418,"Piso en Gaztambide, Madrid 918 005 829 ",1100,2,65,2,t,/inmueble/33900418/,chamberi,2016-12-22
35500720,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35500720/,tetuan,2016-12-23
35505627,"Piso en calle tablada, 42, Berruguete, Madrid 911 390 055 ",600,2,48,0,f,/inmueble/35505627/,tetuan,2016-12-24
35452423,"Piso en calle de fernández de los rios, Gaztambide, Madrid 914 464 732 ",700,1,46,4,f,/inmueble/35452423/,chamberi,2016-12-17
35244541,"Piso en calle de Pedro Teixeira, Cuatro Caminos, Madrid 914 879 584 ",1100,1,17,5,t,/inmueble/35244541/,tetuan,2016-11-23
35243451,"Ático en Bellas Vistas, Madrid 918 004 369 ",990,1,80,4,t,/inmueble/35243451/,tetuan,2016-11-23
35244444,"Piso en calle del Divino Redentor, Valdeacederas, Madrid 916 357 625 ",800,2,23,2,t,/inmueble/35244444/,tetuan,2016-11-23
35306002,"Piso en calle Perez Ayuso, 20, Ciudad Jardín, Madrid 911 390 055 ",700,1,55,1,t,/inmueble/35306002/,chamartin,2016-11-30
35243836,"Piso en calle de Bravo Murillo, 293, Valdeacederas, Madrid 918 003 471 ",600,2,50,2,f,/inmueble/35243836/,tetuan,2016-11-23
35243157,"Piso en calle Pedro Tezano, Berruguete, Madrid 912 787 126 ",725,1,45,2,t,/inmueble/35243157/,tetuan,2016-11-23
35242257,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35242257/,tetuan,2016-11-23
35242138,"Piso en calle Antonio, Ventilla-Almenara, Madrid 916 357 625 ",600,2,55,1,f,/inmueble/35242138/,tetuan,2016-11-23
35239008,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35239008/,tetuan,2016-11-23
35494510,"Piso en calle de Joaquín María López, Gaztambide, Madrid 912 186 587 ",2000,5,120,2,t,/inmueble/35494510/,chamberi,2016-12-22
35258750,"Ático en paseo de la Dirección, 94, Berruguete, Madrid 681 337 141 ",520,0,44,5,f,/inmueble/35258750/,tetuan,2016-11-24
35287914,"Piso en calle Francisco Ricci, Gaztambide, Madrid 918 005 134 ",1500,3,65,3,t,/inmueble/35287914/,chamberi,2016-11-28
35338903,"Estudio en VALLERHERMOSO, 3, Arapiles, Madrid 620 967 112 ",650,0,33,1,t,/inmueble/35338903/,chamberi,2016-12-02
35371259,"Piso en calle Abdón Terradas, 3, Gaztambide, Madrid 631 716 586 ",450,1,85,1,f,/inmueble/35371259/,chamberi,2016-12-07
35287344,"Piso en calle San Enrique, Cuatro Caminos, Madrid 628 700 611 ",850,2,60,2,t,/inmueble/35287344/,tetuan,2016-11-28
35284324,"Piso en Bernabéu-Hispanoamérica, Madrid 915 024 769 ",1500,1,73,2,t,/inmueble/35284324/,chamartin,2016-11-28
35261817,"Piso en paseo del General Martínez Campos, Almagro, Madrid 916 353 754 ",1400,1,50,2,t,/inmueble/35261817/,chamberi,2016-11-25
35266025,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35266025/,tetuan,2016-11-25
35448853,"Piso en calle de Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid 914 899 162 ",1290,1,65,1,t,/inmueble/35448853/,chamberi,2016-12-16
35292146,"Piso en calle Pérez Ayuso, 22, Ciudad Jardín, Madrid 639 752 206 ",700,1,55,1,t,/inmueble/35292146/,chamartin,2016-11-29
35268570,"Piso en calle de Fernández de los Rios, 15, Arapiles, Madrid 914 879 825 ",900,1,65,2,t,/inmueble/35268570/,chamberi,2016-11-25
35265263,"Piso en calle de Alonso Cano, 50, Nuevos Ministerios-Ríos Rosas, Madrid 914 892 216 ",1300,2,70,5,t,/inmueble/35265263/,chamberi,2016-11-25
35299217,"Piso en calle General Peron, Cuatro Caminos, Madrid 912 660 483 ",865,1,60,18,t,/inmueble/35299217/,tetuan,2016-11-29
35302811,"Piso en avenida de Alberto de Alcocer, Bernabéu-Hispanoamérica, Madrid 916 359 013 ",1290,1,75,7,t,/inmueble/35302811/,chamartin,2016-11-29
35450196,"Piso en Almagro, Madrid 917 010 163 ",1500,2,92,0,f,/inmueble/35450196/,chamberi,2016-12-17
35240437,"Pide fotos al anunciantePiso en calle Limonero, 21, Cuzco-Castillejos, Madrid 916 354 368 ",750,1,40,2,t,/inmueble/35240437/,tetuan,2016-11-23
35246604,"Piso en calle de Blasco de Garay, Arapiles, Madrid 912 173 718 ",800,1,50,1,t,/inmueble/35246604/,chamberi,2016-11-24
35246570,"Piso en calle de Sandoval, Trafalgar, Madrid 912 173 718 ",850,1,45,1,t,/inmueble/35246570/,chamberi,2016-11-24
35297014,"Piso en calle de Breton de los Herreros, 27, Nuevos Ministerios-Ríos Rosas, Madrid 671 332 679 ",850,2,85,0,f,/inmueble/35297014/,chamberi,2016-11-29
35246490,"Piso en calle de Fernández de los Rios, Arapiles, Madrid 918 007 215 ",900,1,65,2,t,/inmueble/35246490/,chamberi,2016-11-24
35299535,"Piso en calle Maudes, Nuevos Ministerios-Ríos Rosas, Madrid 912 660 483 ",1100,1,70,6,t,/inmueble/35299535/,chamberi,2016-11-29
35245453,"Piso en paseo del General Martínez Campos, Almagro, Madrid 916 353 754 ",1400,1,60,2,t,/inmueble/35245453/,chamberi,2016-11-24
35372756,"Piso en calle del General Margallo, Cuzco-Castillejos, Madrid 918 003 549 ",875,1,44,3,t,/inmueble/35372756/,tetuan,2016-12-07
25220974,"Piso en calle de Andrés Mellado, 52, Gaztambide, Madrid 616 475 573 ",750,1,42,1,t,/inmueble/25220974/,chamberi,2016-12-03
35373256,"Piso en paseo de la Castellana, 157, Cuzco-Castillejos, Madrid 636 047 221 ",1500,2,111,3,t,/inmueble/35373256/,tetuan,2016-12-08
35348668,"Piso en calle General Ampudia, 3, Vallehermoso, Madrid 629 886 762 ",1300,1,90,10,t,/inmueble/35348668/,chamberi,2016-12-04
1870231,"Dúplex en calle Margaritas, 28, Berruguete, Madrid 630 556 630 ",1500,2,90,3,t,/inmueble/1870231/,tetuan,2016-12-23
30232811,"Estudio en avenida de Burgos, 32, Castilla, Madrid 601 002 546 ",575,0,38,0,f,/inmueble/30232811/,chamartin,2016-12-09
28593545,"Piso en calle Don Quijote, Cuatro Caminos, Madrid 912 998 089 ",670,2,55,1,f,/inmueble/28593545/,tetuan,2016-12-09
35458358,"Piso en calle del Comandante Zorita, 6, Cuatro Caminos, Madrid 639 394 189 ",950,2,40,4,t,/inmueble/35458358/,tetuan,2016-12-18
35382205,"Piso en calle de Galileo, 26, Arapiles, Madrid 620 967 112 ",800,1,44,1,t,/inmueble/35382205/,chamberi,2016-12-09
35387030,"Piso en calle Capitán Haya, Cuzco-Castillejos, Madrid 912 660 483 ",1250,2,70,3,t,/inmueble/35387030/,tetuan,2016-12-10
35395264,"Piso en paseo de la Castellana, Cuzco-Castillejos, Madrid 912 661 483 ",1500,2,111,3,t,/inmueble/35395264/,tetuan,2016-12-12
35391024,"Piso en Prosperidad, Madrid 914 879 772 ",800,2,70,2,t,/inmueble/35391024/,chamartin,2016-12-10
35265087,"Piso en Gaztambide, Madrid 670 277 088 ",1600,2,116,7,t,/inmueble/35265087/,chamberi,2016-11-26
35390660,"Piso en calle de Gaztambide, 32, Gaztambide, Madrid 636 780 980 ",800,1,42,4,t,/inmueble/35390660/,chamberi,2016-12-10
35403327,"Estudio en calle de Fuencarral, 133, Trafalgar, Madrid 660 465 399 ",900,0,39,2,t,/inmueble/35403327/,chamberi,2016-12-12
35400898,"Piso en calle de Sor Ángela de la Cruz, Cuzco-Castillejos, Madrid 916 358 319 ",900,1,65,7,t,/inmueble/35400898/,tetuan,2016-12-12
35405378,"Piso en Gaztambide, Madrid 912 176 517 ",1600,2,81,4,t,/inmueble/35405378/,chamberi,2016-12-13
26534988,"Estudio en calle Cartagena, 119, Prosperidad, Madrid 912 186 513 ",575,0,35,1,t,/inmueble/26534988/,chamartin,2016-12-19
35247265,"Piso en calle algodonales, 57, Berruguete, Madrid 646 322 188 ",680,1,52,2,t,/inmueble/35247265/,tetuan,2016-11-24
35414536,"Piso en calle de Canillas, 5, Prosperidad, Madrid 636 047 221 ",750,1,45,3,t,/inmueble/35414536/,chamartin,2016-12-13
35247256,"Estudio en calle General Margallo, 29, Cuzco-Castillejos, Madrid 911 390 055 ",800,0,42,5,t,/inmueble/35247256/,tetuan,2016-11-24
35306638,"Piso en calle de Ríos Rosas, 49, Nuevos Ministerios-Ríos Rosas, Madrid 656 160 468 ",980,1,42,5,t,/inmueble/35306638/,chamberi,2016-11-30
35245566,"Estudio en calle de Pedro Teixeira, 10, Cuatro Caminos, Madrid 696 484 629 ",550,0,34,1,t,/inmueble/35245566/,tetuan,2016-11-24
35244998,"Piso en calle del Capitán Haya, 47, Cuzco-Castillejos, Madrid 918 003 591 ",1400,2,70,6,t,/inmueble/35244998/,tetuan,2016-11-24
35244756,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35244756/,tetuan,2016-11-24
35413082,"Estudio en calle Ana María, Valdeacederas, Madrid 911 362 546 ",650,0,35,1,t,/inmueble/35413082/,tetuan,2016-12-13
35305695,"Piso en Castilla, Madrid 687 380 624 ",875,1,62,6,t,/inmueble/35305695/,chamartin,2016-11-30
26290554,"Piso en calle Limonero, Cuzco-Castillejos, Madrid 911 263 463 ",650,1,27,2,f,/inmueble/26290554/,tetuan,2016-11-30
35258598,"Piso en calle del Padre Rubio, 31, Ventilla-Almenara, Madrid 681 337 141 ",500,2,55,0,f,/inmueble/35258598/,tetuan,2016-11-24
35491858,"Piso en calle de José Abascal, 23, Nuevos Ministerios-Ríos Rosas, Madrid 617 940 817 ",550,1,40,1,f,/inmueble/35491858/,chamberi,2016-12-22
35261634,"Piso en Trafalgar, Madrid 914 892 490 ",2100,2,81,4,t,/inmueble/35261634/,chamberi,2016-11-25
35265755,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35265755/,tetuan,2016-11-25
35287313,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 914 898 357 ",1850,3,120,4,t,/inmueble/35287313/,chamberi,2016-11-28
35268550,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 912 663 857 ",900,1,42,2,t,/inmueble/35268550/,chamberi,2016-11-25
27886781,"Piso en calle Cardenal Cisneros, 57, Trafalgar, Madrid 605 610 640 ",750,1,45,0,f,/inmueble/27886781/,chamberi,2016-11-25
28497984,"Piso en calle Zabaleta, 7, Prosperidad, Madrid 663 285 450 ",800,1,58,4,t,/inmueble/28497984/,chamartin,2016-11-26
35226307,"Dúplex en calle Topete, Bellas Vistas, Madrid 914 891 772 ",675,2,38,0,f,/inmueble/35226307/,tetuan,2016-11-24
35285431,"Piso en calle GENERAL PERON, Cuatro Caminos, Madrid 912 660 483 ",865,1,60,18,t,/inmueble/35285431/,tetuan,2016-11-28
33206680,"Piso en calle del doctor fleming, 44, Nueva España, Madrid 638 843 079 ",850,1,55,6,t,/inmueble/33206680/,chamartin,2016-11-28
35370868,"Piso en calle Ríos Rosas, Nuevos Ministerios-Ríos Rosas, Madrid 914 899 162 ",1850,3,120,4,t,/inmueble/35370868/,chamberi,2016-12-07
31086363,"Estudio en calle de leñeros, Bellas Vistas, Madrid 600 600 636 ",620,0,30,0,f,/inmueble/31086363/,tetuan,2016-12-12
35290743,"Piso en Ciudad Jardín, Madrid 915 024 769 ",1300,3,103,3,t,/inmueble/35290743/,chamartin,2016-11-29
35290145,"Piso en paseo de la Castellana, 223, Ventilla-Almenara, Madrid 661 473 674 ",900,3,0,0,f,/inmueble/35290145/,tetuan,2016-11-29
35337126,"Piso en calle de Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid 914 899 162 ",1290,1,65,1,t,/inmueble/35337126/,chamberi,2016-12-02
35301436,"Piso en paseo de la Habana, Bernabéu-Hispanoamérica, Madrid 914 895 739 ",1250,1,50,3,t,/inmueble/35301436/,chamartin,2016-11-29
35342534,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 914 895 109 ",650,2,45,3,f,/inmueble/35342534/,chamberi,2016-12-03
35247156,"Piso en El Viso, Madrid 917 822 400 ",850,1,70,0,f,/inmueble/35247156/,chamartin,2016-11-24
35245434,"Piso en plaza de la R. Dominicana, Nueva España, Madrid 912 780 519 ",1300,2,68,6,t,/inmueble/35245434/,chamartin,2016-11-24
1969758,"Piso en avenida Alfonso XIII, 145, Nueva España, Madrid 649 691 084 ",1200,2,87,2,t,/inmueble/1969758/,chamartin,2016-11-24
35301543,"Piso en calle del Cardenal Cisneros, Trafalgar, Madrid 911 363 512 ",750,1,45,0,f,/inmueble/35301543/,chamberi,2016-11-29
35246265,"Piso en Bernabéu-Hispanoamérica, Madrid 918 007 215 ",1100,2,0,0,f,/inmueble/35246265/,chamartin,2016-11-24
35298535,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 916 352 641 ",900,1,45,2,t,/inmueble/35298535/,chamberi,2016-11-29
35306276,"Piso en calle de Ríos Rosas, 49, Nuevos Ministerios-Ríos Rosas, Madrid 656 160 468 ",980,1,42,5,t,/inmueble/35306276/,chamberi,2016-11-30
35304973,"Piso en Ciudad Jardín, Madrid 918 003 692 ",700,1,55,1,t,/inmueble/35304973/,chamartin,2016-11-30
35370854,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",925,1,80,4,t,/inmueble/35370854/,tetuan,2016-12-07
35277396,"Piso en calle de Agustín de Foxá, Castilla, Madrid 609 212 597 ",950,1,60,1,t,/inmueble/35277396/,chamartin,2016-11-26
35313689,"Piso en calle Alcolea, 3, Ventilla-Almenara, Madrid 681 337 141 ",400,2,45,0,f,/inmueble/35313689/,tetuan,2016-11-30
35500064,"Piso en calle de Orense, 12, Cuatro Caminos, Madrid 699 861 222 ",1250,2,60,5,t,/inmueble/35500064/,tetuan,2016-12-23
35310957,"Piso en calle de Orense, Cuatro Caminos, Madrid 911 796 435 ",850,1,63,8,t,/inmueble/35310957/,tetuan,2016-11-30
1972308,"Piso en calle Lorenzana, 5, Berruguete, Madrid 600 788 075 ",550,1,40,1,f,/inmueble/1972308/,tetuan,2016-11-30
35394479,"Piso en calle de Andres Mellado, 40, Gaztambide, Madrid 652 379 866 ",900,2,75,1,t,/inmueble/35394479/,chamberi,2016-12-12
35400087,"Piso en calle Capitán Haya, Cuzco-Castillejos, Madrid 912 660 483 ",1250,2,70,3,t,/inmueble/35400087/,tetuan,2016-12-12
35448290,"Piso en calle de Galileo, Arapiles, Madrid 918 007 215 ",950,1,60,4,t,/inmueble/35448290/,chamberi,2016-12-16
35313823,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 918 007 215 ",980,1,42,5,t,/inmueble/35313823/,chamberi,2016-11-30
35312517,"Piso en calle Vallehermoso, 15, Arapiles, Madrid 914 891 064 ",850,1,52,4,t,/inmueble/35312517/,chamberi,2016-11-30
35311182,"Piso en calle de Alonso Cano, 34, Nuevos Ministerios-Ríos Rosas, Madrid 687 710 378 ",1400,2,65,1,t,/inmueble/35311182/,chamberi,2016-11-30
35310731,"Piso en calle Ríos Rosas, Nuevos Ministerios-Ríos Rosas, Madrid 914 899 162 ",1850,3,120,4,t,/inmueble/35310731/,chamberi,2016-11-30
35310347,"Piso en calle de Sagasta, Trafalgar, Madrid 912 188 073 ",1100,1,65,2,t,/inmueble/35310347/,chamberi,2016-11-30
35311631,"Piso en Prosperidad, Madrid 911 796 452 ",650,1,45,2,t,/inmueble/35311631/,chamartin,2016-11-30
35287023,"Piso en calle de Ponzano, Almagro, Madrid 914 890 412 ",1200,1,60,2,t,/inmueble/35287023/,chamberi,2016-11-28
35285224,"Piso en calle de Francisco Gervás, Cuzco-Castillejos, Madrid 917 705 960 ",1200,2,114,6,t,/inmueble/35285224/,tetuan,2016-11-28
35448165,"Piso en calle de Galileo, Arapiles, Madrid 914 899 162 ",950,1,60,4,t,/inmueble/35448165/,chamberi,2016-12-16
35336221,"Ático en Almagro, Madrid 912 188 752 ",1300,1,53,9,t,/inmueble/35336221/,chamberi,2016-12-02
35342427,"Piso en calle Ponzano, Nuevos Ministerios-Ríos Rosas, Madrid 608 617 235 ",1425,2,65,1,t,/inmueble/35342427/,chamberi,2016-12-03
35370809,"Piso en calle Vallehermoso, Arapiles, Madrid 914 899 162 ",1770,3,125,1,t,/inmueble/35370809/,chamberi,2016-12-07
